from_stop_id,to_stop_id,transfer_type,min_transfer_time
4738,6285,2,300
4742,886,2,300
4742,898,2,300
4742,1331,2,300
4742,1332,2,300
4742,1387,2,300
4742,5636,2,300
4743,1330,2,300
4748,1313,2,300
4748,1400,2,300
4748,1401,2,300
4748,5186,2,300
4751,736,2,300
4751,737,2,300
4751,4228,2,300
4753,4691,2,314
4753,4754,2,365
4754,4753,2,365
4756,4760,2,567
4756,5719,2,425
1760,2220,2,311
1760,2221,2,300
1761,1741,2,300
1761,1760,2,300
1761,1762,2,300
1761,2176,2,300
1761,2220,2,457
1761,2221,2,300
1761,4236,2,300
1761,6002,2,300
1762,1761,2,300
1762,2176,2,300
1762,4236,2,300
1762,5608,2,300
1762,6002,2,300
1763,1736,2,300
1763,1737,2,300
1763,1764,2,300
1764,1736,2,300
1764,1737,2,300
1764,1763,2,300
1766,1734,2,300
1766,1735,2,300
1766,1767,2,300
1767,1734,2,300
1767,1735,2,300
1767,1766,2,300
1767,1768,2,300
1768,1732,2,300
1768,1733,2,300
1768,1767,2,300
1768,1769,2,300
1769,1731,2,300
1769,1732,2,300
1769,1733,2,300
1769,1768,2,300
1770,1730,2,300
1770,1731,2,300
1772,1726,2,300
1772,1773,2,300
1772,2251,2,300
1772,2262,2,336
1772,4209,2,300
1773,1724,2,300
1773,1725,2,300
1773,1726,2,300
1773,1772,2,300
1773,1774,2,300
1773,4209,2,300
1774,1723,2,300
1774,1724,2,300
1774,1725,2,300
1774,1726,2,300
1774,1773,2,300
1774,1775,2,300
1775,1722,2,300
1775,1723,2,300
1775,1724,2,300
1775,1774,2,300
1775,1776,2,300
1776,1722,2,300
1776,1723,2,300
1776,1775,2,300
1776,1778,2,300
1778,1721,2,300
1778,1722,2,300
1778,1776,2,300
1779,1720,2,300
1779,1780,2,300
1779,2148,2,300
1779,2155,2,300
1779,4779,2,300
1780,1655,2,400
1780,1718,2,300
1780,1720,2,300
1780,1779,2,300
1780,2148,2,300
1780,2155,2,300
1780,4779,2,300
1781,993,2,300
1781,2643,2,342
1781,5867,2,498
1781,5868,2,301
1781,5944,2,300
1781,5965,2,717
1781,6274,2,300
1784,1703,2,300
1784,1704,2,300
1784,1785,2,300
1784,6281,2,300
1784,6282,2,300
1785,1703,2,300
1785,1784,2,300
1785,3843,2,300
1785,5283,2,328
1785,6281,2,300
1785,6282,2,300
1785,6336,2,300
1787,1701,2,300
1787,3532,2,357
1787,4529,2,300
1787,5394,2,300
1787,6336,2,300
1787,6337,2,300
1794,1795,2,300
1794,5415,2,317
1794,5684,2,300
1794,6340,2,300
1795,1794,2,300
1795,5415,2,300
1795,5493,2,300
1796,5372,2,386
1796,5493,2,300
1797,5625,2,912
1799,1849,2,300
1799,1850,2,300
1799,2033,2,902
1799,2810,2,583
1799,2812,2,300
1802,1847,2,300
1802,2810,2,300
1847,1802,2,300
1847,2810,2,300
1847,5535,2,424
1849,1799,2,300
1849,1850,2,300
1849,2033,2,767
1849,2055,2,874
1849,2810,2,449
1849,2812,2,300
1850,1799,2,300
1850,1849,2,300
1850,2812,2,300
1850,4175,2,333
1864,1939,2,300
1864,1996,2,300
1864,1997,2,300
1864,2087,2,300
1864,2088,2,300
1864,4133,2,300
1864,5408,2,311
1866,1938,2,300
1866,1939,2,300
1866,4133,2,300
1871,1935,2,300
1874,1930,2,300
1874,1931,2,300
1874,1932,2,300
1876,1877,2,300
1876,1929,2,300
1876,1930,2,300
1876,1931,2,300
1877,1876,2,300
1877,1929,2,300
1878,1927,2,300
1878,1928,2,300
1879,2476,2,300
1879,4650,2,300
1882,5421,2,300
1884,1922,2,300
1884,1923,2,309
1884,3513,2,333
1884,4651,2,300
1885,1886,2,300
1885,1920,2,300
1885,1921,2,300
1886,1885,2,300
1886,1919,2,377
1886,1920,2,403
1886,1921,2,300
1887,1888,2,300
1887,1918,2,300
1887,1919,2,300
1887,4652,2,300
1888,1887,2,300
1888,1918,2,300
1888,1919,2,325
1888,4652,2,300
1888,4983,2,300
1890,4576,2,300
1891,4576,2,300
1892,1914,2,300
1893,1894,2,300
1893,1913,2,300
1894,1893,2,300
1894,1912,2,300
1895,1896,2,300
1895,1911,2,300
1896,1895,2,300
1896,1897,2,300
1896,1910,2,300
1897,1896,2,300
1897,1898,2,300
1897,1910,2,300
1898,1897,2,300
1898,1909,2,300
1899,1907,2,300
1899,4648,2,300
1899,4649,2,300
1900,1906,2,300
1900,4648,2,300
1900,4649,2,300
1902,1904,2,300
1902,2908,2,323
1902,5855,2,315
1904,1902,2,300
1904,2908,2,300
1904,5855,2,513
1906,1900,2,300
1906,4648,2,300
1906,4649,2,300
1907,1899,2,300
1907,4649,2,300
1909,1898,2,300
1909,1910,2,300
1910,1896,2,300
1910,1897,2,300
1910,1909,2,300
1911,1895,2,300
1912,1894,2,300
1913,1893,2,300
1914,1892,2,300
1918,1887,2,300
1918,1888,2,300
1918,1919,2,310
1918,4652,2,300
1918,4983,2,300
1919,1886,2,377
1919,1887,2,300
1919,1888,2,325
1919,1918,2,310
1919,1920,2,300
1919,4652,2,300
1920,1885,2,300
1920,1886,2,403
1920,1919,2,300
1920,1921,2,300
1921,1885,2,300
1921,1886,2,300
1921,1920,2,300
1921,1922,2,327
1922,1884,2,300
1922,1923,2,307
1922,3513,2,300
1922,4651,2,300
1923,1884,2,309
1923,1922,2,307
1923,4651,2,300
1925,2476,2,300
1925,6408,2,455
1927,1878,2,300
1927,1928,2,300
1928,1878,2,300
1928,1927,2,300
1929,1876,2,300
1929,1877,2,300
1930,1874,2,300
1930,1876,2,300
1930,1931,2,300
1931,1874,2,300
1931,1876,2,300
1931,1930,2,300
1931,1932,2,300
1932,1874,2,300
1932,1931,2,300
1932,1933,2,300
1932,4498,2,300
1933,1932,2,300
1933,4498,2,300
1935,1871,2,300
1935,1936,2,300
1935,4497,2,300
1936,1935,2,300
1936,4497,2,300
1938,1866,2,300
1938,1939,2,300
1938,4133,2,300
1939,1864,2,300
1939,1866,2,300
1939,1938,2,300
1939,1996,2,300
1939,1997,2,334
1939,2087,2,326
1939,2088,2,300
1939,4133,2,300
1957,2045,2,324
1957,6404,2,300
1959,2041,2,300
1959,2045,2,300
1959,2046,2,300
1959,5427,2,300
1970,1971,2,300
1970,2107,2,300
1970,2108,2,300
1970,2110,2,437
1970,2112,2,602
1970,2321,2,303
1970,4084,2,300
1970,5424,2,300
1970,5499,2,300
1970,6314,2,771
1970,6345,2,636
1971,1970,2,300
1971,1972,2,300
1971,2106,2,300
1971,2110,2,645
1971,2321,2,300
1971,4084,2,300
1971,5424,2,300
1971,5499,2,406
1972,1971,2,300
1972,1973,2,300
1972,2104,2,364
1972,2106,2,345
1973,1972,2,300
1973,1974,2,300
1973,2104,2,300
1973,2108,2,896
1973,4086,2,357
1973,5499,2,820
1974,1973,2,300
1974,2104,2,342
1974,3519,2,300
1974,4086,2,300
1974,6243,2,300
1977,2102,2,300
1977,5824,2,300
1981,4986,2,313
1981,5626,2,300
1983,1984,2,300
1983,4986,2,449
1984,1983,2,300
1985,1440,2,300
1985,1517,2,300
1996,1864,2,300
1996,1939,2,300
1996,1997,2,300
1996,2087,2,300
1996,2088,2,300
1996,4133,2,300
1996,5408,2,300
1997,1864,2,300
1997,1939,2,334
1997,1996,2,300
1997,1998,2,300
1997,2087,2,300
1998,809,2,300
1998,1997,2,300
1998,1999,2,300
1998,2086,2,300
1998,5977,2,322
1998,5978,2,331
1999,809,2,300
1999,1998,2,300
1999,2086,2,300
1999,2913,2,362
1999,4128,2,303
1999,4646,2,300
1999,4830,2,415
1999,5349,2,300
1999,5351,2,300
1999,5977,2,300
1999,5978,2,300
2003,489,2,629
2003,603,2,300
2003,605,2,728
2003,5350,2,823
2003,5352,2,826
2003,5353,2,311
2003,5357,2,300
2003,5405,2,813
2003,5634,2,300
2004,1176,2,330
2004,1177,2,300
2004,1178,2,300
2004,1256,2,300
2004,2079,2,300
2004,5038,2,300
2004,5438,2,300
2004,5543,2,363
2005,1177,2,327
2005,1256,2,300
2005,1644,2,821
2005,2006,2,308
2005,2757,2,359
2005,4143,2,335
2005,4144,2,496
2006,2005,2,308
2006,2077,2,300
2006,2757,2,300
2006,4143,2,300
2006,4144,2,300
2012,4737,2,300
2012,4738,2,300
2012,5316,2,312
2013,2014,2,300
2013,2071,2,300
2013,2864,2,300
2013,4737,2,300
2013,4738,2,300
2013,6285,2,300
2014,1643,2,868
2014,2013,2,300
2014,2071,2,300
2014,2864,2,300
2014,4189,2,648
2014,4738,2,300
2014,6285,2,300
2015,1578,2,308
2015,1640,2,340
2015,1642,2,343
2015,1643,2,444
2015,2863,2,300
2015,4189,2,300
2019,1643,2,300
2019,1644,2,300
2019,2020,2,300
2019,2067,2,300
2019,4186,2,300
2020,872,2,333
2020,911,2,300
2020,912,2,333
2020,1643,2,371
2020,2019,2,300
2020,2066,2,376
2020,2067,2,300
2020,4186,2,335
2021,872,2,300
2021,873,2,418
2021,911,2,353
2021,912,2,300
2021,2022,2,300
2021,2065,2,300
2021,2066,2,300
2021,5492,2,422
2022,2021,2,300
2022,2023,2,300
2022,2064,2,300
2022,2065,2,300
2023,1103,2,300
2023,1105,2,300
2023,1118,2,300
2023,2022,2,300
2023,2024,2,300
2023,2025,2,300
2023,2063,2,300
2023,2064,2,300
2023,2856,2,300
2024,1103,2,300
2024,1105,2,300
2024,1118,2,300
2024,2023,2,300
2024,2025,2,300
2024,2062,2,300
2024,2063,2,300
2024,2064,2,300
2024,2856,2,300
2025,1103,2,300
2025,1105,2,305
2025,1118,2,300
2025,2023,2,300
2025,2024,2,300
2025,2026,2,300
2025,2061,2,300
2025,2062,2,300
2025,2063,2,300
2025,2856,2,300
2026,663,2,300
2026,664,2,300
2026,2025,2,300
2026,2027,2,300
2026,2059,2,300
2026,2060,2,300
2026,2061,2,300
2026,2062,2,300
2026,3729,2,300
2026,4170,2,300
2026,4171,2,300
2026,4172,2,300
2026,5627,2,300
2027,663,2,300
2027,2026,2,300
2027,2028,2,300
2027,2059,2,300
2027,2060,2,300
2027,2061,2,300
2027,3729,2,328
2027,4170,2,326
2027,4171,2,300
2027,4172,2,300
2027,5627,2,347
2028,2027,2,300
2028,2029,2,300
2028,2057,2,300
2028,2058,2,300
2028,2059,2,300
2029,934,2,300
2029,2028,2,300
2029,2030,2,300
2029,2056,2,300
2029,2057,2,300
2029,2058,2,300
2029,5119,2,300
2029,5120,2,496
2030,931,2,543
2030,934,2,300
2030,2025,2,916
2030,2029,2,300
2030,2056,2,300
2030,2057,2,300
2030,5119,2,300
2030,5120,2,338
2030,5610,2,368
2032,1849,2,859
2032,2030,2,356
2032,2033,2,300
2032,2055,2,300
2032,2056,2,318
2032,2812,2,893
2032,6271,2,300
2032,6272,2,323
2032,6330,2,300
2032,6331,2,300
2033,1849,2,767
2033,2032,2,300
2033,2055,2,300
2033,2812,2,798
2033,6269,2,478
2033,6271,2,300
2033,6272,2,300
2033,6330,2,300
2033,6331,2,300
2039,2040,2,300
2039,2047,2,300
2039,2048,2,300
2040,2039,2,300
2040,2041,2,300
2040,2046,2,300
2040,2047,2,300
2040,2048,2,300
2041,1959,2,300
2041,2040,2,300
2041,2046,2,300
2041,2047,2,300
2041,5427,2,300
2045,1957,2,324
2045,1959,2,300
2045,5427,2,300
2045,6404,2,300
2046,1959,2,300
2046,2040,2,300
2046,2041,2,300
2046,2047,2,300
2046,5427,2,300
2047,2039,2,300
2047,2040,2,300
2047,2041,2,300
2047,2046,2,300
2047,2048,2,300
2048,2039,2,300
2048,2040,2,300
2048,2047,2,300
2055,1849,2,874
2055,2032,2,300
2055,2033,2,300
2055,2812,2,907
2055,6271,2,300
2055,6272,2,317
2055,6330,2,300
2055,6331,2,300
2056,934,2,300
2056,2029,2,300
2056,2030,2,300
2056,2032,2,318
2056,2057,2,300
2056,5119,2,300
2057,934,2,300
2057,2028,2,300
2057,2029,2,300
2057,2030,2,300
2057,2056,2,300
2057,2058,2,300
2057,5119,2,300
2057,5120,2,455
2057,5610,2,484
2058,2028,2,300
2058,2029,2,300
2058,2057,2,300
2058,2059,2,300
2059,663,2,300
2059,2026,2,300
2059,2027,2,300
2059,2028,2,300
2059,2058,2,300
2059,2060,2,300
2059,4170,2,414
2059,4171,2,325
2059,4172,2,300
2059,5627,2,436
2060,663,2,300
2060,664,2,300
2060,2026,2,300
2060,2027,2,300
2060,2059,2,300
2060,2061,2,300
2060,2062,2,300
2060,3729,2,300
2060,4170,2,304
2060,4171,2,300
2060,4172,2,300
2060,5627,2,326
2061,663,2,300
2061,664,2,300
2061,2025,2,300
2061,2026,2,300
2061,2027,2,300
2061,2060,2,300
2061,2062,2,300
2061,3729,2,300
2061,4170,2,300
2061,4171,2,300
2061,4172,2,300
2061,5627,2,300
2062,663,2,300
2062,1103,2,300
2062,1105,2,389
2062,1118,2,300
2062,2024,2,300
2062,2025,2,300
2062,2026,2,300
2062,2060,2,300
2062,2061,2,300
2062,2063,2,300
2062,2856,2,343
2062,3729,2,362
2062,4170,2,380
2062,4171,2,308
2062,4172,2,300
2062,5747,2,577
2063,1102,2,326
2063,1103,2,300
2063,1105,2,300
2063,1118,2,300
2063,2023,2,300
2063,2024,2,300
2063,2025,2,300
2063,2062,2,300
2063,2064,2,300
2063,2856,2,300
2064,1103,2,300
2064,1105,2,360
2064,1118,2,300
2064,2022,2,300
2064,2023,2,300
2064,2024,2,300
2064,2063,2,300
2064,2065,2,300
2064,2856,2,334
2065,872,2,300
2065,911,2,385
2065,912,2,383
2065,2021,2,300
2065,2022,2,300
2065,2064,2,300
2065,2066,2,300
2066,872,2,300
2066,873,2,300
2066,911,2,300
2066,912,2,355
2066,2020,2,376
2066,2021,2,300
2066,2065,2,300
2066,5492,2,300
2067,872,2,390
2067,911,2,300
2067,1643,2,314
2067,2019,2,300
2067,2020,2,300
2067,4186,2,300
2071,2013,2,300
2071,2014,2,300
2071,2864,2,300
2071,4738,2,300
2071,6285,2,300
2077,1578,2,830
2077,1643,2,649
2077,1644,2,476
2077,2006,2,300
2077,2757,2,303
2077,4143,2,322
2077,4144,2,300
2077,4186,2,602
2079,1177,2,300
2079,1256,2,300
2079,2004,2,300
2079,3512,2,300
2079,5024,2,300
2079,5038,2,300
2079,5438,2,300
2079,5528,2,300
2079,5543,2,300
2086,809,2,300
2086,1998,2,300
2086,1999,2,300
2086,4128,2,340
2086,4646,2,372
2086,5977,2,300
2086,5978,2,300
2087,1864,2,300
2087,1939,2,326
2087,1996,2,300
2087,1997,2,300
2087,2088,2,300
2087,4133,2,363
2088,1864,2,300
2088,1939,2,300
2088,1996,2,300
2088,2087,2,300
2088,2089,2,300
2088,4133,2,343
2088,5408,2,300
2089,2088,2,300
2089,5408,2,300
2102,1977,2,300
2102,5824,2,300
2104,1972,2,364
2104,1973,2,300
2104,1974,2,342
2104,2106,2,417
2104,4086,2,300
2106,1971,2,300
2106,1972,2,345
2106,2108,2,473
2106,2112,2,801
2106,2321,2,300
2106,4084,2,346
2106,5424,2,383
2107,1970,2,300
2107,2108,2,300
2107,2110,2,333
2107,2112,2,499
2107,2321,2,300
2107,2605,2,677
2107,2612,2,515
2107,4084,2,381
2107,5424,2,383
2107,5499,2,300
2107,6345,2,532
2108,1970,2,300
2108,1972,2,716
2108,1973,2,896
2108,2107,2,300
2108,2110,2,300
2108,5499,2,300
2108,5937,2,929
2108,6275,2,361
2108,6345,2,422
2110,1970,2,437
2110,1971,2,645
2110,2107,2,333
2110,2108,2,300
2110,2111,2,300
2110,2112,2,300
2110,2321,2,523
2110,2605,2,404
2110,2611,2,482
2110,2612,2,300
2110,2613,2,300
2110,2643,2,409
2110,5219,2,303
2110,5499,2,304
2110,5867,2,300
2110,5868,2,450
2110,5937,2,767
2110,5938,2,590
2110,5944,2,486
2110,6275,2,300
2110,6314,2,581
2110,6345,2,300
2111,590,2,815
2111,1970,2,518
2111,1972,2,952
2111,2106,2,716
2111,2108,2,303
2111,2110,2,300
2111,2112,2,300
2111,2321,2,604
2111,2605,2,323
2111,2612,2,300
2111,2613,2,300
2111,2643,2,329
2111,4007,2,559
2111,5219,2,300
2111,5499,2,384
2111,5867,2,300
2111,5868,2,370
2111,6275,2,300
2111,6345,2,300
2112,1970,2,602
2112,1971,2,810
2112,2106,2,801
2112,2108,2,388
2112,2110,2,300
2112,2111,2,300
2112,2605,2,300
2112,2606,2,397
2112,2611,2,324
2112,2612,2,300
2112,2613,2,300
2112,2643,2,300
2112,5219,2,300
2112,5499,2,467
2112,5867,2,300
2112,5868,2,300
2112,5938,2,428
2112,5944,2,322
2112,5949,2,858
2112,6275,2,334
2112,6314,2,418
2112,6345,2,300
2112,6394,2,397
2144,2145,2,300
2144,2202,2,300
2145,2144,2,300
2145,2160,2,300
2145,4078,2,300
2145,4630,2,300
2148,1720,2,300
2148,1779,2,300
2148,1780,2,300
2148,2155,2,300
2148,4779,2,300
2155,1720,2,318
2155,1779,2,300
2155,1780,2,300
2155,2148,2,300
2155,4779,2,300
2157,781,2,300
2157,2322,2,349
2157,4069,2,300
2157,4070,2,300
2157,4071,2,339
2157,4078,2,300
2160,2145,2,300
2160,4630,2,300
2169,1199,2,300
2169,1235,2,300
2169,5456,2,300
2169,5663,2,300
2175,1553,2,300
2175,1554,2,346
2175,1669,2,300
2175,1671,2,300
2176,1761,2,300
2176,1762,2,300
2176,2221,2,300
2176,4236,2,300
2176,5608,2,300
2176,6002,2,300
2181,2214,2,300
2181,2215,2,300
2183,2184,2,300
2183,2212,2,300
2183,2213,2,300
2183,2214,2,300
2184,2183,2,300
2184,2212,2,300
2184,2213,2,300
2186,4492,2,300
2186,4493,2,300
2202,2144,2,300
2207,4488,2,300
2212,2183,2,300
2212,2184,2,300
2212,2213,2,300
2213,2183,2,300
2213,2184,2,300
2213,2212,2,300
2213,2214,2,300
2214,2181,2,300
2214,2183,2,300
2214,2213,2,300
2215,2181,2,300
2216,1745,2,324
2216,1746,2,300
2216,4212,2,300
2216,4213,2,300
2216,4219,2,791
2216,4231,2,300
2216,6373,2,300
2216,6374,2,300
2216,6375,2,300
2216,6377,2,300
2216,6379,2,300
2218,733,2,300
2218,734,2,300
2218,764,2,300
2218,1744,2,300
2218,1745,2,377
2218,1746,2,617
2218,1756,2,300
2218,1757,2,300
2218,4212,2,585
2218,4230,2,300
2218,4235,2,300
2218,6373,2,556
2220,1741,2,307
2220,1760,2,311
2220,1761,2,457
2220,2221,2,452
2220,4236,2,585
2220,6002,2,547
2221,1741,2,300
2221,1760,2,300
2221,1761,2,300
2221,2176,2,300
2221,2220,2,452
2221,4236,2,300
2221,6002,2,300
2229,2279,2,300
2230,4310,2,313
2230,5974,2,300
2232,2277,2,300
2233,2275,2,300
2235,2274,2,300
2238,1008,2,392
2238,1009,2,609
2238,1027,2,306
2238,1356,2,300
2238,1358,2,300
2238,2271,2,300
2238,3527,2,396
2238,4296,2,300
2240,1193,2,300
2240,1239,2,401
2240,1240,2,300
2240,1358,2,300
2240,1359,2,300
2240,1475,2,300
2240,2241,2,300
2240,3535,2,300
2240,4290,2,300
2240,4296,2,304
2241,1193,2,300
2241,1239,2,311
2241,1240,2,300
2241,1474,2,300
2241,1475,2,300
2241,2240,2,300
2241,2242,2,300
2241,4290,2,300
2242,1193,2,326
2242,1240,2,310
2242,1474,2,300
2242,1475,2,300
2242,2241,2,300
2243,1466,2,300
2243,1467,2,300
2243,2244,2,300
2244,1465,2,300
2244,1466,2,300
2244,1494,2,300
2244,2243,2,300
2246,1494,2,300
2246,2266,2,300
2246,4039,2,318
2246,4040,2,300
2246,4046,2,361
2249,1559,2,300
2249,1560,2,300
2249,1561,2,300
2249,1663,2,300
2249,2263,2,300
2251,1772,2,300
2251,2262,2,300
2251,4207,2,300
2251,4208,2,300
2255,772,2,300
2255,773,2,300
2255,2260,2,444
2255,5875,2,300
2255,5879,2,300
2260,773,2,303
2260,2261,2,300
2260,2326,2,314
2260,2328,2,300
2260,4206,2,300
2261,2260,2,300
2261,2326,2,390
2261,2328,2,335
2261,4206,2,300
2262,1772,2,336
2262,2251,2,300
2262,4207,2,300
2262,4208,2,300
2263,1559,2,300
2263,1560,2,300
2263,1663,2,300
2263,1664,2,323
2263,2249,2,300
2266,1465,2,300
2266,1494,2,300
2266,2246,2,300
2271,1008,2,300
2271,1027,2,300
2271,1356,2,300
2271,2238,2,300
2271,3527,2,300
2271,5788,2,300
2273,1008,2,300
2273,1009,2,300
2273,1010,2,304
2273,1025,2,300
2273,5788,2,300
2273,5789,2,300
2274,2235,2,300
2274,5789,2,300
2275,2233,2,300
2277,2232,2,300
2277,5974,2,300
2279,2229,2,300
2280,950,2,541
2280,951,2,300
2280,1014,2,749
2280,1017,2,300
2280,5043,2,300
2280,5191,2,653
2280,5728,2,300
2280,6368,2,300
2281,4617,2,300
2281,5981,2,300
2281,5982,2,300
2281,6384,2,324
2282,2287,2,300
2282,2410,2,300
2282,2416,2,300
2282,5581,2,300
2287,2282,2,300
2287,2288,2,300
2287,2410,2,300
2287,2416,2,300
2287,4615,2,300
2288,2287,2,300
2288,2410,2,300
2288,4614,2,300
2288,4615,2,300
2288,5644,2,300
2288,5645,2,300
2288,5846,2,742
2291,4612,2,300
2295,1600,2,300
2295,1621,2,300
2295,5847,2,300
2296,2402,2,300
2296,2403,2,300
2298,2299,2,300
2298,2399,2,300
2298,2400,2,300
2299,2298,2,300
2299,2399,2,300
2299,2400,2,300
2300,2398,2,300
2300,2399,2,300
2300,4610,2,300
2302,2396,2,300
2305,1398,2,300
2305,2394,2,300
2305,5707,2,300
2305,5781,2,300
2306,2307,2,300
2306,2392,2,300
2306,2393,2,300
2306,4609,2,300
2307,2306,2,300
2307,2392,2,300
2307,4609,2,300
2308,2389,2,300
2308,2390,2,300
2308,5783,2,300
2312,2012,2,591
2312,3290,2,698
2312,3843,2,414
2312,5283,2,597
2321,1970,2,303
2321,1971,2,300
2321,2106,2,300
2321,2107,2,300
2321,4084,2,300
2321,5424,2,300
2322,781,2,326
2322,2157,2,349
2322,4069,2,358
2322,4078,2,334
2322,4630,2,351
2324,722,2,300
2324,776,2,300
2324,777,2,300
2324,5396,2,300
2324,5635,2,300
2326,772,2,786
2326,2255,2,682
2326,2260,2,314
2326,2261,2,390
2326,4072,2,300
2326,4206,2,367
2326,5875,2,857
2328,773,2,300
2328,2260,2,300
2328,2261,2,335
2328,2326,2,357
2328,4206,2,336
2328,5875,2,560
2329,728,2,316
2329,771,2,300
2329,772,2,306
2329,2255,2,375
2329,2374,2,300
2329,5875,2,300
2329,5879,2,300
2331,728,2,300
2331,768,2,409
2331,2255,2,673
2331,2374,2,300
2331,6358,2,349
2334,2370,2,300
2334,3360,2,659
2334,4234,2,633
2335,4218,2,370
2335,4219,2,300
2335,4220,2,300
2335,4231,2,881
2337,2338,2,421
2337,2367,2,406
2337,4219,2,300
2338,2337,2,421
2338,2367,2,300
2339,2367,2,300
2339,3107,2,300
2339,5753,2,300
2340,2364,2,300
2340,4223,2,300
2340,5741,2,300
2340,5753,2,300
2341,2363,2,300
2341,2364,2,300
2342,2343,2,300
2342,2361,2,300
2342,2362,2,300
2343,2342,2,300
2343,2344,2,300
2343,2360,2,300
2343,2361,2,300
2343,2362,2,300
2344,2343,2,300
2344,2360,2,300
2344,2361,2,300
2344,2680,2,300
2344,3178,2,329
2344,3226,2,300
2344,4428,2,343
2344,4429,2,300
2344,4430,2,300
2349,2678,2,300
2349,5963,2,300
2357,2678,2,329
2357,5478,2,300
2360,2343,2,300
2360,2344,2,300
2360,2361,2,300
2360,2680,2,300
2360,3226,2,300
2360,4429,2,300
2361,2342,2,300
2361,2343,2,300
2361,2344,2,300
2361,2360,2,300
2361,2362,2,300
2362,2342,2,300
2362,2343,2,300
2362,2361,2,300
2363,2341,2,300
2363,4427,2,300
2364,2340,2,300
2364,2341,2,300
2364,5741,2,300
2367,2337,2,406
2367,2338,2,300
2367,2339,2,300
2370,2334,2,300
2370,3360,2,679
2370,4234,2,652
2374,728,2,300
2374,729,2,390
2374,768,2,386
2374,771,2,300
2374,2329,2,300
2374,2331,2,300
2374,4215,2,824
2374,4216,2,772
2388,5455,2,300
2388,5613,2,300
2388,5783,2,300
2389,2308,2,300
2389,2390,2,300
2389,5783,2,300
2390,2308,2,300
2390,2389,2,300
2392,2306,2,300
2392,2307,2,300
2392,2393,2,300
2392,4592,2,300
2392,4609,2,300
2393,2306,2,300
2393,2392,2,300
2393,4592,2,415
2394,1318,2,352
2394,1398,2,300
2394,2305,2,300
2394,5707,2,300
2394,5781,2,300
2396,2302,2,300
2397,2398,2,300
2397,4610,2,300
2397,5008,2,300
2398,2300,2,300
2398,2397,2,300
2398,4610,2,300
2398,5008,2,300
2399,2298,2,300
2399,2299,2,300
2399,2300,2,300
2399,2400,2,300
2400,2298,2,300
2400,2299,2,300
2400,2399,2,300
2402,2296,2,300
2402,2403,2,300
2403,2296,2,300
2403,2402,2,300
2406,2407,2,300
2407,2406,2,300
2407,5425,2,358
2410,2282,2,300
2410,2287,2,300
2410,2288,2,300
2410,2416,2,300
2410,4614,2,300
2410,4615,2,300
2416,2282,2,300
2416,2287,2,300
2416,2410,2,300
2416,5581,2,300
2419,2475,2,300
2421,2422,2,300
2421,5160,2,300
2422,821,2,300
2422,822,2,300
2422,2421,2,300
2422,2472,2,300
2422,4204,2,300
2422,4568,2,320
2422,5160,2,300
2422,5720,2,300
2423,4587,2,300
2424,968,2,300
2424,969,2,300
2424,1066,2,300
2424,1067,2,300
2424,1068,2,300
2424,2425,2,300
2424,2468,2,300
2424,2469,2,300
2425,968,2,300
2425,1066,2,384
2425,1067,2,300
2425,2424,2,300
2425,2468,2,300
2425,2469,2,300
2427,4513,2,300
2428,1164,2,300
2428,1271,2,300
2428,2465,2,300
2432,2433,2,300
2432,2459,2,300
2432,2460,2,300
2432,5286,2,300
2433,2432,2,300
2433,2459,2,300
2433,2870,2,300
2433,2871,2,340
2433,5286,2,300
2433,6431,2,300
2436,2456,2,300
2439,2441,2,300
2439,2455,2,319
2439,4706,2,300
2439,4720,2,300
2439,5082,2,310
2441,2439,2,300
2441,2455,2,364
2441,4703,2,300
2441,4704,2,300
2441,4706,2,300
2441,4720,2,300
2441,5082,2,346
2443,2451,2,300
2451,2443,2,300
2451,4703,2,300
2451,4704,2,300
2455,2439,2,319
2455,2441,2,364
2455,4706,2,336
2455,4707,2,465
2455,4720,2,300
2456,2436,2,300
2457,2871,2,400
2457,4708,2,300
2457,5287,2,300
2457,5505,2,543
2459,2432,2,300
2459,2433,2,300
2459,2870,2,360
2459,5286,2,300
2459,6431,2,300
2460,2432,2,300
2460,3496,2,300
2460,5286,2,300
2465,1164,2,300
2465,1271,2,300
2465,2428,2,300
2468,968,2,300
2468,1066,2,381
2468,1067,2,300
2468,2424,2,300
2468,2425,2,300
2468,2469,2,300
2469,967,2,310
2469,968,2,300
2469,969,2,300
2469,1066,2,300
2469,1067,2,300
2469,1068,2,300
2469,2424,2,300
2469,2425,2,300
2469,2468,2,300
2472,821,2,308
2472,822,2,300
2472,2422,2,300
2472,4204,2,300
2472,4568,2,300
2472,5160,2,300
2472,5720,2,300
2473,2474,2,300
2473,5720,2,300
2474,2473,2,300
2475,2419,2,300
2476,1879,2,300
2476,1925,2,300
2476,4650,2,300
2478,2511,2,300
2478,4354,2,512
2478,4355,2,509
2482,2505,2,300
2482,5136,2,300
2482,5137,2,300
2483,2504,2,300
2483,4353,2,628
2483,4948,2,300
2483,5383,2,456
2483,5398,2,300
2489,1224,2,412
2489,2490,2,300
2489,5713,2,300
2490,2489,2,300
2490,2497,2,300
2491,4331,2,402
2493,1706,2,300
2497,2490,2,300
2499,1223,2,409
2499,1224,2,300
2499,4335,2,300
2504,2483,2,300
2504,4353,2,657
2504,4948,2,300
